Date,Cash,Credit,Total,Date,Checker,Actual_total
08/15/15,3825,3010.9,6835.9,Saturday,TRUE,6835.9
08/16/15,7395,5263.42,12658.42,Sunday,TRUE,12658.42
08/17/15,2719,1057.46,3776.46,Monday,TRUE,3776.46
08/18/15,2768,1318.05,4086.05,Tuesday,TRUE,4086.05
08/19/15,3287,1424.73,4711.73,Wednesday,TRUE,4711.73
08/20/15,2962,1390.89,4352.89,Thursday,TRUE,4352.89
08/21/15,3817,2283.74,6100.74,Friday,TRUE,6100.74
08/22/15,3974,2115.61,6089.61,Saturday,TRUE,6089.61
08/23/15,7994,4169.44,12163.44,Sunday,TRUE,12163.44
08/24/15,,Monday,TRUE,0,,
08/25/15,,Tuesday,TRUE,0,,
08/26/15,,Wednesday,TRUE,0,,
08/27/15,2969,1349.39,4318.39,Thursday,TRUE,4318.39
08/28/15,3426,2569.7,5995.7,Friday,TRUE,5995.7
08/29/15,3192,3181.38,6373.38,Saturday,TRUE,6373.38
08/30/15,6728,5129.43,11857.43,Sunday,TRUE,11857.43
08/31/15,2526,1278.53,3804.53,Monday,TRUE,3804.53
09/01/15,2830,1354.12,4184.12,Tuesday,TRUE,4184.12
09/02/15,2483,1314.64,3797.64,Wednesday,TRUE,3797.64
09/03/15,3002,1538.46,4540.46,Thursday,TRUE,4540.46
09/04/15,3821,2512.18,6333.18,Friday,TRUE,6333.18
09/05/15,3739,2745.54,6484.54,Saturday,TRUE,6484.54
09/06/15,5730,5253.76,10983.76,Sunday,TRUE,10983.76
09/07/15,4368,2992.22,7360.22,Monday,TRUE,7360.22
09/08/15,2223,1075.15,3298.15,Tuesday,TRUE,3298.15
09/09/15,2798,1039.83,3837.83,Wednesday,TRUE,3837.83
09/10/15,2785,1215.84,4000.84,Thursday,TRUE,4000.84
09/11/15,3150,2157.91,5307.91,Friday,TRUE,5307.91
09/12/15,4031,2499.9,6530.9,Saturday,TRUE,6530.9
09/13/15,6429,5082.25,11511.25,Sunday,TRUE,11511.25
09/14/15,2719,1019.99,3738.99,Monday,TRUE,3738.99
09/15/15,2619,1136.31,3755.31,Tuesday,TRUE,3755.31
09/16/15,2995,1001.5,3996.5,Wednesday,TRUE,3996.5
09/17/15,2631,2106.52,4737.52,Thursday,TRUE,4737.52
09/18/15,3343,2332.99,5675.99,Friday,TRUE,5675.99
09/19/15,4672,3357.41,8029.41,Saturday,TRUE,8029.41
09/20/15,7048,3894.04,10942.04,Sunday,TRUE,10942.04
09/21/15,2604,1330.29,3934.29,Monday,TRUE,3934.29
09/22/15,2049,2402.49,4451.49,Tuesday,TRUE,4451.49
09/23/15,2948,1045.33,3993.33,Wednesday,TRUE,3993.33
09/24/15,3003,1706.3,4709.3,Thursday,TRUE,4709.3
09/25/15,3778,3457.3,7235.3,Friday,TRUE,7235.3
09/26/15,3899,3552.34,7451.34,Saturday,TRUE,7451.34
09/27/15,6364,5894.32,12258.32,Sunday,TRUE,12258.32
09/28/15,2340,1122.01,3462.01,Monday,TRUE,3462.01
09/29/15,2542,1283.39,3825.39,Tuesday,TRUE,3825.39
09/30/15,2653,1299.16,3952.16,Wednesday,TRUE,3952.16
10/01/15,3281,1549.06,4830.06,Thursday,TRUE,4830.06
10/02/15,4177,2390.84,6567.84,Friday,TRUE,6567.84
10/03/15,5041,3051.63,8092.63,Saturday,TRUE,8092.63
10/04/15,5784,3740.94,9524.94,Sunday,TRUE,9524.94
10/05/15,2687,1090.43,3777.43,Monday,TRUE,3777.43
10/06/15,2588,1311.96,3899.96,Tuesday,TRUE,3899.96
10/07/15,2751,1519.82,4270.82,Wednesday,TRUE,4270.82
10/08/15,2634,1287.01,3921.01,Thursday,TRUE,3921.01
10/09/15,3094,1885.53,4979.53,Friday,TRUE,4979.53
10/10/15,3937,2994.85,6931.85,Saturday,TRUE,6931.85
10/11/15,8436,4094.1,12530.1,Sunday,TRUE,12530.1
10/12/15,1771,951.38,2722.38,Monday,TRUE,2722.38
10/13/15,2369,1234.64,3603.64,Tuesday,TRUE,3603.64
10/14/15,2707,2060.64,4767.64,Wednesday,TRUE,4767.64
10/15/15,2522,1494.01,4016.01,Thursday,TRUE,4016.01
10/16/15,4347,2085.22,6432.22,Friday,TRUE,6432.22
10/17/15,3149,2550.32,5699.32,Saturday,TRUE,5699.32
10/18/15,6334,5418.17,11752.17,Sunday,TRUE,11752.17
10/19/15,2164,1268.54,3432.54,Monday,TRUE,3432.54
10/20/15,3086,1364.56,4450.56,Tuesday,TRUE,4450.56
10/21/15,2577,2064.37,4641.37,Wednesday,TRUE,4641.37
10/22/15,2736,1358.81,4094.81,Thursday,TRUE,4094.81
10/23/15,3707,2189.11,5896.11,Friday,TRUE,5896.11
10/24/15,4148,3173.31,7321.31,Saturday,TRUE,7321.31
10/25/15,7024,4340,11364,Sunday,TRUE,11364
10/26/15,2652,1845.2,4497.2,Monday,TRUE,4497.2
10/27/15,2477,1725.34,4202.34,Tuesday,TRUE,4202.34
10/28/15,3039,1254.79,4293.79,Wednesday,TRUE,4293.79
10/29/15,2576,1341.8,3917.8,Thursday,TRUE,3917.8
10/30/15,3450,1874.62,5324.62,Friday,TRUE,5324.62
10/31/15,2470,4329.25,6799.25,Saturday,TRUE,6799.25
11/01/15,7615,5610.92,13225.92,Sunday,TRUE,13225.92
11/02/15,2552,931.42,3483.42,Monday,TRUE,3483.42
11/03/15,3365,1785.2,5150.2,Tuesday,TRUE,5150.2
11/04/15,2826,1400.66,4226.66,Wednesday,TRUE,4226.66
11/05/15,3122,1432.85,4554.85,Thursday,TRUE,4554.85
11/06/15,3215,3055.09,6270.09,Friday,TRUE,6270.09
11/07/15,3791,4266.05,8057.05,Saturday,TRUE,8057.05
11/08/15,7484,4742.03,12226.03,Sunday,TRUE,12226.03
11/09/15,2095,1177.8,3272.8,Monday,TRUE,3272.8
11/10/15,2650,1391.76,4041.76,Tuesday,TRUE,4041.76
11/11/15,2975,1985.67,4960.67,Wednesday,TRUE,4960.67
11/12/15,2509,1128.93,3637.93,Thursday,TRUE,3637.93
11/13/15,3592,1985.98,5577.98,Friday,TRUE,5577.98
11/14/15,3715,3618.79,7333.79,Saturday,TRUE,7333.79
11/15/15,7762,5052.72,12814.72,Sunday,TRUE,12814.72
11/16/15,3484,1299.21,4783.21,Monday,TRUE,4783.21
11/17/15,2531,1280.55,3811.55,Tuesday,TRUE,3811.55
11/18/15,2770,1640.77,4410.77,Wednesday,TRUE,4410.77
11/19/15,3109,1550.95,4659.95,Thursday,TRUE,4659.95
11/20/15,3310,2177.81,5487.81,Friday,TRUE,5487.81
11/21/15,3706,2396.7,6102.7,Saturday,TRUE,6102.7
11/22/15,6551,4791.92,11342.92,Sunday,TRUE,11342.92
11/23/15,2405,1292.7,3697.7,Monday,TRUE,3697.7
11/24/15,2560,1001.32,3561.32,Tuesday,TRUE,3561.32
11/25/15,2650,1866.15,4516.15,Wednesday,TRUE,4516.15
11/26/15,2131,1216.82,3347.82,Thursday,TRUE,3347.82
11/27/15,2982,2029.64,5011.64,Friday,TRUE,5011.64
11/28/15,3944,3631.45,7575.45,Saturday,TRUE,7575.45
11/29/15,7537,4607.74,12144.74,Sunday,TRUE,12144.74
11/30/15,2758,1189.79,3947.79,Monday,TRUE,3947.79
12/01/15,4002,2616.39,6618.39,Tuesday,TRUE,6618.39
12/02/15,3111,1438.58,4549.58,Wednesday,TRUE,4549.58
12/03/15,3515,1834.28,5349.28,Thursday,TRUE,5349.28
12/04/15,3772,2195.96,5967.96,Friday,TRUE,5967.96
12/05/15,4883,3859.46,8742.46,Saturday,TRUE,8742.46
12/06/15,7168,5244.94,12412.94,Sunday,TRUE,12412.94
12/07/15,2615,1166.35,3781.35,Monday,TRUE,3781.35
12/08/15,3472,1678.61,5150.61,Tuesday,TRUE,5150.61
12/09/15,3051,1913.61,4964.61,Wednesday,TRUE,4964.61
12/10/15,2502,1453.62,3955.62,Thursday,TRUE,3955.62
12/11/15,3086,3023.76,6109.76,Friday,TRUE,6109.76
12/12/15,4424,3219.23,7643.23,Saturday,TRUE,7643.23
12/13/15,8349,4412.24,12761.24,Sunday,TRUE,12761.24
12/14/15,2626,1209.5,3835.5,Monday,TRUE,3835.5
12/15/15,3251,1898.17,5149.17,Tuesday,TRUE,5149.17
12/16/15,3294,2546.59,5840.59,Wednesday,TRUE,5840.59
12/17/15,3274,1830.95,5104.95,Thursday,TRUE,5104.95
12/18/15,3147,2190.52,5337.52,Friday,TRUE,5337.52
12/19/15,5550,3594.21,9144.21,Saturday,TRUE,9144.21
12/20/15,9034,3797.22,12831.22,Sunday,TRUE,12831.22
12/21/15,3661,1942.21,5603.21,Monday,TRUE,5603.21
12/22/15,3342,1710.17,5052.17,Tuesday,TRUE,5052.17
12/23/15,2795,2034.76,4829.76,Wednesday,TRUE,4829.76
12/24/15,2450,1263.02,3713.02,Thursday,TRUE,3713.02
12/25/15,2072,2116.97,4188.97,Friday,TRUE,4188.97
12/26/15,4120,2501.57,6621.57,Saturday,TRUE,6621.57
12/27/15,6946,5186.33,12132.33,Sunday,TRUE,12132.33
12/28/15,3042,2048.52,5090.52,Monday,TRUE,5090.52
12/29/15,3705,1940.89,5645.89,Tuesday,TRUE,5645.89
12/30/15,3489,2017.33,5506.33,Wednesday,TRUE,5506.33
12/31/15,2261,1233.1,3494.1,Thursday,TRUE,3494.1
01/01/16,3179,2531.06,5710.06,Friday,TRUE,5710.06
01/02/16,3800,3207.17,7007.17,Saturday,TRUE,7007.17
01/03/16,7179,5491.98,12670.98,Sunday,TRUE,12670.98
01/04/16,3135,1664.8,4799.8,Monday,TRUE,4799.8
01/05/16,2309,1260.93,3569.93,Tuesday,TRUE,3569.93
01/06/16,2400,1257.4,3657.4,Wednesday,TRUE,3657.4
01/07/16,2002,2204.3,4206.3,Thursday,TRUE,4206.3
01/08/16,2981,3184.18,6165.18,Friday,TRUE,6165.18
01/09/16,4957,3253.12,8210.12,Saturday,TRUE,8210.12
01/10/16,5756,4913.35,10669.35,Sunday,TRUE,10669.35
01/11/16,2615,1635.76,4250.76,Monday,TRUE,4250.76
01/12/16,3020,1121.58,4141.58,Tuesday,TRUE,4141.58
01/13/16,2939,1518.11,4457.11,Wednesday,TRUE,4457.11
01/14/16,2708,1181.13,3889.13,Thursday,TRUE,3889.13
01/15/16,3328,2495.25,5823.25,Friday,TRUE,5823.25
01/16/16,4063,3162.72,7225.72,Saturday,TRUE,7225.72
01/17/16,6990,5210.11,12200.11,Sunday,TRUE,12200.11
01/18/16,2625,2165.25,4790.25,Monday,TRUE,4790.25
01/19/16,2779,1359.33,4138.33,Tuesday,TRUE,4138.33
01/20/16,3086,1532.61,4618.61,Wednesday,TRUE,4618.61
01/21/16,3166,1500.47,4666.47,Thursday,TRUE,4666.47
01/22/16,3536,2261.29,5797.29,Friday,TRUE,5797.29
01/23/16,3980,2935.33,6915.33,Saturday,TRUE,6915.33
01/24/16,7197,4930.32,12127.32,Sunday,TRUE,12127.32
01/25/16,2789,1500.29,4289.29,Monday,TRUE,4289.29
01/26/16,3262,1218.95,4480.95,Tuesday,TRUE,4480.95
01/27/16,2638,1034.87,3672.87,Wednesday,TRUE,3672.87
01/28/16,2988,1411.79,4399.79,Thursday,TRUE,4399.79
01/29/16,4346,2042.12,6388.12,Friday,TRUE,6388.12
01/30/16,4991,3299.87,8290.87,Saturday,TRUE,8290.87
01/31/16,6313,4687.09,11000.09,Sunday,TRUE,11000.09
02/01/16,3732,1773.58,5505.58,Monday,TRUE,5505.58
02/02/16,2762,1602.87,4364.87,Tuesday,TRUE,4364.87
02/03/16,3406,2525.22,5931.22,Wednesday,TRUE,5931.22
02/04/16,3260,1916.95,5176.95,Thursday,TRUE,5176.95
02/05/16,4002,3146.48,7148.48,Friday,TRUE,7148.48
02/06/16,4750,3584.1,8334.1,Saturday,TRUE,8334.1
02/07/16,6084,4281.04,10365.04,Sunday,TRUE,10365.04
02/08/16,3106,1674.32,4780.32,Monday,TRUE,4780.32
02/09/16,2773,1738.49,4511.49,Tuesday,TRUE,4511.49
02/10/16,2882,1289.41,4171.41,Wednesday,TRUE,4171.41
02/11/16,3377,1912.68,5289.68,Thursday,TRUE,5289.68
02/12/16,3205,2136.9,5341.9,Friday,TRUE,5341.9
02/13/16,4771,3958.97,8729.97,Saturday,TRUE,8729.97
02/14/16,9347,7422.25,16769.25,Sunday,TRUE,16769.25
02/15/16,3929,2754.19,6683.19,Monday,TRUE,6683.19
02/16/16,2649,1746.69,4395.69,Tuesday,TRUE,4395.69
02/17/16,3299,1490.29,4789.29,Wednesday,TRUE,4789.29
02/18/16,3592,1448.23,5040.23,Thursday,TRUE,5040.23
02/19/16,3322,2599.25,5921.25,Friday,TRUE,5921.25
02/20/16,4837,4130.07,8967.07,Saturday,TRUE,8967.07
02/21/16,7904,6393.77,14297.77,Sunday,TRUE,14297.77
02/22/16,3609,1639.45,5248.45,Monday,TRUE,5248.45
02/23/16,2944,1410.36,4354.36,Tuesday,TRUE,4354.36
02/24/16,3115,1887.46,5002.46,Wednesday,TRUE,5002.46
02/25/16,3174,1739.91,4913.91,Thursday,TRUE,4913.91
02/26/16,3611,2658.13,6269.13,Friday,TRUE,6269.13
02/27/16,4616,3501.64,8117.64,Saturday,TRUE,8117.64
02/28/16,9315,4958.36,14273.36,Sunday,TRUE,14273.36
02/29/16,3127,1422.76,4549.76,Monday,TRUE,4549.76
03/01/16,2939,1916.47,4855.47,Tuesday,TRUE,4855.47
03/02/16,3370,1557.99,4927.99,Wednesday,TRUE,4927.99
03/03/16,3518,2007.8,5525.8,Thursday,TRUE,5525.8
03/04/16,3834,2611.28,6445.28,Friday,TRUE,6445.28
03/05/16,5184,3334.07,8518.07,Saturday,TRUE,8518.07
03/06/16,6887,6277.45,13164.45,Sunday,TRUE,13164.45
03/07/16,2346,1426.31,3772.31,Monday,TRUE,3772.31
03/08/16,3384,2238.91,5622.91,Tuesday,TRUE,5622.91
03/09/16,3148,1591.94,4739.94,Wednesday,TRUE,4739.94
03/10/16,3110,1974.3,5084.3,Thursday,TRUE,5084.3
03/11/16,3662,2490.71,6152.71,Friday,TRUE,6152.71
03/12/16,5154,3052.63,8206.63,Saturday,TRUE,8206.63
03/13/16,7205,6514.96,13719.96,Sunday,TRUE,13719.96
03/14/16,3294,1387.9,4681.9,Monday,TRUE,4681.9
03/15/16,3175,1907.72,5082.72,Tuesday,TRUE,5082.72
03/16/16,2978,1838.64,4816.64,Wednesday,TRUE,4816.64
03/17/16,3199,1437.6,4636.6,Thursday,TRUE,4636.6
03/18/16,3499,2420.94,5919.94,Friday,TRUE,5919.94
03/19/16,5442,3534.67,8976.67,Saturday,TRUE,8976.67
03/20/16,8118,5609.92,13727.92,Sunday,TRUE,13727.92
03/21/16,3459,1703.41,5162.41,Monday,TRUE,5162.41
03/22/16,3534,2003.46,5537.46,Tuesday,TRUE,5537.46
03/23/16,3861,2976.54,6837.54,Wednesday,TRUE,6837.54
03/24/16,3760,1850.49,5610.49,Thursday,TRUE,5610.49
03/25/16,4205,3565.05,7770.05,Friday,TRUE,7770.05
03/26/16,4643,3741.5,8384.5,Saturday,TRUE,8384.5
03/27/16,6598,5420.73,12018.73,Sunday,TRUE,12018.73
03/28/16,2931,1325.64,4256.64,Monday,TRUE,4256.64
03/29/16,3500,1716.62,5216.62,Tuesday,TRUE,5216.62
03/30/16,3805,1901.51,5706.51,Wednesday,TRUE,5706.51
03/31/16,3628,2153.27,5781.27,Thursday,TRUE,5781.27
04/01/16,5154,2861.37,8015.37,Friday,TRUE,8015.37
04/02/16,4762,4297.29,9059.29,Saturday,TRUE,9059.29
04/03/16,7329,5460.63,12789.63,Sunday,TRUE,12789.63
04/04/16,3466,1455.04,4921.04,Monday,TRUE,4921.04
04/05/16,3224,1633.84,4857.84,Tuesday,TRUE,4857.84
04/06/16,2664,1301.57,3965.57,Wednesday,TRUE,3965.57
04/07/16,2766,1664.26,4430.26,Thursday,TRUE,4430.26
04/08/16,3225,3173.13,6398.13,Friday,TRUE,6398.13
04/09/16,3815,3413.31,7228.31,Saturday,TRUE,7228.31
04/10/16,8179,5890.5,14069.5,Sunday,TRUE,14069.5
04/11/16,2758,1750.56,4508.56,Monday,TRUE,4508.56
04/12/16,2538,1318.19,3856.19,Tuesday,TRUE,3856.19
04/13/16,3352,1607.58,4959.58,Wednesday,TRUE,4959.58
04/14/16,2932,2153.36,5085.36,Thursday,TRUE,5085.36
04/15/16,3769,2597.85,6366.85,Friday,TRUE,6366.85
04/16/16,4979,3315.09,8294.09,Saturday,TRUE,8294.09
04/17/16,7574,5318.46,12892.46,Sunday,TRUE,12892.46
04/18/16,2534,1741.84,4275.84,Monday,TRUE,4275.84
04/19/16,2738,1385.36,4123.36,Tuesday,TRUE,4123.36
04/20/16,3089,2454.06,5543.06,Wednesday,TRUE,5543.06
04/21/16,3232,2128.93,5360.93,Thursday,TRUE,5360.93
04/22/16,4079,2557.3,6636.3,Friday,TRUE,6636.3
04/23/16,5044,2936.2,7980.2,Saturday,TRUE,7980.2
04/24/16,9543,5027.54,14570.54,Sunday,TRUE,14570.54
04/25/16,2144,2168.75,4312.75,Monday,TRUE,4312.75
04/26/16,3082,1527.56,4609.56,Tuesday,TRUE,4609.56
04/27/16,3160,1582.85,4742.85,Wednesday,TRUE,4742.85
04/28/16,3287,1509.18,4796.18,Thursday,TRUE,4796.18
04/29/16,4379,3006.96,7385.96,Friday,TRUE,7385.96
04/30/16,4407,4070.45,8477.45,Saturday,TRUE,8477.45
05/01/16,7492,5703.74,13195.74,Sunday,TRUE,13195.74
05/02/16,2807,1908.63,4715.63,Monday,TRUE,4715.63
05/03/16,3040,1893.77,4933.77,Tuesday,TRUE,4933.77
05/04/16,3220,1591.88,4811.88,Wednesday,TRUE,4811.88
05/05/16,3149,1225.54,4374.54,Thursday,TRUE,4374.54
05/06/16,3851,3242.43,7093.43,Friday,TRUE,7093.43
05/07/16,4843,3306.85,8149.85,Saturday,TRUE,8149.85
05/08/16,9997,8475.49,18472.49,Sunday,TRUE,18472.49
05/09/16,3381,1947.52,5328.52,Monday,TRUE,5328.52
05/10/16,6740,4691.48,11431.48,Tuesday,TRUE,11431.48
05/11/16,2916,1504.59,4420.59,Wednesday,TRUE,4420.59
05/12/16,2772,1504.26,4276.26,Thursday,TRUE,4276.26
05/13/16,4091,2903.63,6994.63,Friday,TRUE,6994.63
05/14/16,4286,3506.7,7792.7,Saturday,TRUE,7792.7
05/15/16,6406,4555.41,10961.41,Sunday,TRUE,10961.41
05/16/16,2855,1547.41,4402.41,Monday,TRUE,4402.41
05/17/16,2971,1149.76,4120.76,Tuesday,TRUE,4120.76
05/18/16,2767,1423.86,4190.86,Wednesday,TRUE,4190.86
05/19/16,2855,1800.24,4655.24,Thursday,TRUE,4655.24
05/20/16,3963,2770.67,6733.67,Friday,TRUE,6733.67
05/21/16,4614,3827,8441,Saturday,TRUE,8441
05/22/16,7855,5018.51,12873.51,Sunday,TRUE,12873.51
05/23/16,2722,2393.67,5115.67,Monday,TRUE,5115.67
05/24/16,2659,1255.2,3914.2,Tuesday,TRUE,3914.2
05/25/16,3255,1338.16,4593.16,Wednesday,TRUE,4593.16
05/26/16,2511,1501.28,4012.28,Thursday,TRUE,4012.28
05/27/16,4111,2893.63,7004.63,Friday,TRUE,7004.63
05/28/16,4159,3149.03,7308.03,Saturday,TRUE,7308.03
05/29/16,5672,4076.4,9748.4,Sunday,TRUE,9748.4
05/30/16,4448,2918.16,7366.16,Monday,TRUE,7366.16
05/31/16,2731,1582.75,4313.75,Tuesday,TRUE,4313.75
06/01/16,3197,2756.09,5953.09,Wednesday,TRUE,5953.09
06/02/16,,Thursday,TRUE,0,,
06/03/16,6178,3916.26,10094.26,Friday,TRUE,10094.26
06/04/16,4336,3395.73,7731.73,Saturday,TRUE,7731.73
06/05/16,6562,5302.44,11864.44,Sunday,TRUE,11864.44
06/06/16,2859,1632.31,4491.31,Monday,TRUE,4491.31
06/07/16,3434,1781.87,5215.87,Tuesday,TRUE,5215.87
06/08/16,3267,2192.27,5459.27,Wednesday,TRUE,5459.27
06/09/16,2677,1735.5,4412.5,Thursday,TRUE,4412.5
06/10/16,3391,2590.14,5981.14,Friday,TRUE,5981.14
06/11/16,4274,3232.75,7506.75,Saturday,TRUE,7506.75
06/12/16,7363,6134.33,13497.33,Sunday,TRUE,13497.33
06/13/16,2218,1593.5,3811.5,Monday,TRUE,3811.5
06/14/16,2911,1633.66,4544.66,Tuesday,TRUE,4544.66
06/15/16,3299,1944.83,5243.83,Wednesday,TRUE,5243.83
06/16/16,3214,1891.03,5105.03,Thursday,TRUE,5105.03
06/17/16,4319,2399.74,6718.74,Friday,TRUE,6718.74
06/18/16,4101,3224.24,7325.24,Saturday,TRUE,7325.24
06/19/16,9290,6998.69,16288.69,Sunday,TRUE,16288.69
06/20/16,2713,1977.69,4690.69,Monday,TRUE,4690.69
06/21/16,3711,2647.53,6358.53,Tuesday,TRUE,6358.53
06/22/16,2886,1698.13,4584.13,Wednesday,TRUE,4584.13
06/23/16,3054,1598.55,4652.55,Thursday,TRUE,4652.55
06/24/16,3852,3143.82,6995.82,Friday,TRUE,6995.82
06/25/16,4993,3461.71,8454.71,Saturday,TRUE,8454.71
06/26/16,8070,4817.78,12887.78,Sunday,TRUE,12887.78
06/27/16,2893,1646.66,4539.66,Monday,TRUE,4539.66
06/28/16,2494,1741.89,4235.89,Tuesday,TRUE,4235.89
06/29/16,2899,1482.31,4381.31,Wednesday,TRUE,4381.31
06/30/16,2505,1944.3,4449.3,Thursday,TRUE,4449.3
07/01/16,3679,2689.79,6368.79,Friday,TRUE,6368.79
07/02/16,4631,3280.84,7911.84,Saturday,TRUE,7911.84
07/03/16,6556,3986.54,10542.54,Sunday,TRUE,10542.54
07/04/16,4702,2376.93,7078.93,Monday,TRUE,7078.93
07/05/16,3312,1177.28,4489.28,Tuesday,TRUE,4489.28
07/06/16,3444,1864.56,5308.56,Wednesday,TRUE,5308.56
07/07/16,3354,1352.22,4706.22,Thursday,TRUE,4706.22
07/08/16,3328,2901.8,6229.8,Friday,TRUE,6229.8
07/09/16,4659,3541.22,8200.22,Saturday,TRUE,8200.22
07/10/16,7595,5196.19,12791.19,Sunday,TRUE,12791.19
07/11/16,2839,1296.32,4135.32,Monday,TRUE,4135.32
07/12/16,2852,1780.89,4632.89,Tuesday,TRUE,4632.89
07/13/16,3924,2025.83,5949.83,Wednesday,TRUE,5949.83
07/14/16,3304,2652.65,5956.65,Thursday,TRUE,5956.65
07/15/16,4301,2545.3,6846.3,Friday,TRUE,6846.3
07/16/16,5727,3818.78,9545.78,Saturday,TRUE,9545.78
07/17/16,7907,4952.35,12859.35,Sunday,TRUE,12859.35
07/18/16,2572,1961.58,4533.58,Monday,TRUE,4533.58
07/19/16,3684,1722.47,5406.47,Tuesday,TRUE,5406.47
07/20/16,3680,2522.62,6202.62,Wednesday,TRUE,6202.62
07/21/16,2801,2647.95,5448.95,Thursday,TRUE,5448.95
07/22/16,3671,3331.7,7002.7,Friday,TRUE,7002.7
07/23/16,5541,3163.28,8704.28,Saturday,TRUE,8704.28
07/24/16,7336,4975.7,12311.7,Sunday,TRUE,12311.7
07/25/16,3105,1790.04,4895.04,Monday,TRUE,4895.04
07/26/16,3737,2043.77,5780.77,Tuesday,TRUE,5780.77
07/27/16,3344,1576.45,4920.45,Wednesday,TRUE,4920.45
07/28/16,3122,2499.18,5621.18,Thursday,TRUE,5621.18
07/29/16,3699,3036.03,6735.03,Friday,TRUE,6735.03
07/30/16,5174,2767.42,7941.42,Saturday,TRUE,7941.42
07/31/16,7316,6373.98,13689.98,Sunday,TRUE,13689.98
08/01/16,2632,1979.56,4611.56,Monday,TRUE,4611.56
08/02/16,3736,1660.53,5396.53,Tuesday,TRUE,5396.53
08/03/16,3605,1980.61,5585.61,Wednesday,TRUE,5585.61
08/04/16,3546,1929.21,5475.21,Thursday,TRUE,5475.21
08/05/16,3895,2824.81,6719.81,Friday,TRUE,6719.81
08/06/16,3952,3365.54,7317.54,Saturday,TRUE,7317.54
08/07/16,7353,6271.7,13624.7,Sunday,TRUE,13624.7
08/08/16,2854,2112.23,4966.23,Monday,TRUE,4966.23
08/09/16,2869,2312.26,5181.26,Tuesday,TRUE,5181.26
08/10/16,3037,1740.58,4777.58,Wednesday,TRUE,4777.58
08/11/16,3274,2413.48,5687.48,Thursday,TRUE,5687.48
08/12/16,4427,3022.22,7449.22,Friday,TRUE,7449.22
08/13/16,5033,4635.32,9668.32,Saturday,TRUE,9668.32
08/14/16,7684,5669.11,13353.11,Sunday,TRUE,13353.11
08/15/16,3230,2042.86,5272.86,Monday,TRUE,5272.86
08/16/16,3451,2177.09,5628.09,Tuesday,TRUE,5628.09
08/17/16,3284,1939,5223,Wednesday,TRUE,5223
08/18/16,2809,1802.63,4611.63,Thursday,TRUE,4611.63
08/19/16,4099,2816.73,6915.73,Friday,TRUE,6915.73
08/20/16,4090,3259.69,7349.69,Saturday,TRUE,7349.69
08/21/16,8337,6285.66,14622.66,Sunday,TRUE,14622.66
08/22/16,3442,1656.43,5098.43,Monday,TRUE,5098.43
08/23/16,2869,1875.1,4744.1,Tuesday,TRUE,4744.1
08/24/16,3248,1361.06,4609.06,Wednesday,TRUE,4609.06
08/25/16,3279,1908.38,5187.38,Thursday,TRUE,5187.38
08/26/16,4016,2201.8,6217.8,Friday,TRUE,6217.8
08/27/16,3597,4450.52,8047.52,Saturday,TRUE,8047.52
08/28/16,7690,4679.83,12369.83,Sunday,TRUE,12369.83
08/29/16,2639,1522.6,4161.6,Monday,TRUE,4161.6
08/30/16,2832,1427.8,4259.8,Tuesday,TRUE,4259.8
08/31/16,3349,2102.56,5451.56,Wednesday,TRUE,5451.56
09/01/16,2749,1687.9,4436.9,Thursday,TRUE,4436.9
09/02/16,4202,2748.57,6950.57,Friday,TRUE,6950.57
09/03/16,4677,4047.81,8724.81,Saturday,TRUE,8724.81
09/04/16,8134,6081.51,14215.51,Sunday,TRUE,14215.51
09/05/16,4187,2824.1,7011.1,Monday,TRUE,7011.1
09/06/16,3123,1962.66,5085.66,Tuesday,TRUE,5085.66
09/07/16,3191,1528.08,4719.08,Wednesday,TRUE,4719.08
09/08/16,2980,1863.09,4843.09,Thursday,TRUE,4843.09
09/09/16,4099,2788.82,6887.82,Friday,TRUE,6887.82
09/10/16,4876,4015.21,8891.21,Saturday,TRUE,8891.21
09/11/16,7382,5252.35,12634.35,Sunday,TRUE,12634.35
09/12/16,2559,1503.33,4062.33,Monday,TRUE,4062.33
09/13/16,2669,1464.95,4133.95,Tuesday,TRUE,4133.95
09/14/16,2888,1795.47,4683.47,Wednesday,TRUE,4683.47
09/15/16,2983,1219.63,4202.63,Thursday,TRUE,4202.63
09/16/16,4278,2192.82,6470.82,Friday,TRUE,6470.82
09/17/16,4793,4567.83,9360.83,Saturday,TRUE,9360.83
09/18/16,6840,5543.65,12383.65,Sunday,TRUE,12383.65
09/19/16,2346,1489.93,3835.93,Monday,TRUE,3835.93
09/20/16,2276,1183.14,3459.14,Tuesday,TRUE,3459.14
09/21/16,2953,2152.14,5105.14,Wednesday,TRUE,5105.14
09/22/16,2768,1805.64,4573.64,Thursday,TRUE,4573.64
09/23/16,3681,2577.88,6258.88,Friday,TRUE,6258.88
09/24/16,4678,3568.87,8246.87,Saturday,TRUE,8246.87
09/25/16,6081,4727.79,10808.79,Sunday,TRUE,10808.79
09/26/16,2989,2074.4,5063.4,Monday,TRUE,5063.4
09/27/16,2459,1826.19,4285.19,Tuesday,TRUE,4285.19
09/28/16,2404,1638.91,4042.91,Wednesday,TRUE,4042.91
09/29/16,2992,2226.95,5218.95,Thursday,TRUE,5218.95
09/30/16,3573,2954.74,6527.74,Friday,TRUE,6527.74
